engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,45.0,161,1,0,1,1,120,92,1.000000
ns3,45.0,162,1,0,1,1,121,93,1.000000
ns3,45.0,163,1,0,1,1,122,94,1.000000
ns3,45.0,164,1,0,1,1,123,95,1.000000
ns3,45.0,165,1,0,1,1,124,96,1.000000
ns3,45.0,166,0,0,0,1,124,96,1.000000
ns3,45.0,167,1,0,1,1,125,97,1.000000
ns3,45.0,168,1,0,1,1,126,98,1.000000
ns3,45.0,169,0,0,0,1,126,98,1.000000
ns3,45.0,170,1,1,0,1,127,98,1.000000
ns3,45.0,171,0,0,0,1,127,98,1.000000
ns3,45.0,172,1,0,1,1,128,99,1.000000
ns3,45.0,173,1,0,1,1,129,100,1.000000
ns3,45.0,174,1,0,1,1,130,101,1.000000
ns3,45.0,175,0,0,0,1,130,101,1.000000
ns3,45.0,176,1,0,1,1,131,102,1.000000
ns3,45.0,177,1,0,1,1,132,103,1.000000
ns3,45.0,178,1,1,0,1,133,103,1.000000
ns3,45.0,179,0,0,0,1,133,103,1.000000
ns3,45.0,180,1,0,1,1,134,104,1.000000
ns3,45.0,181,1,0,1,1,135,105,1.000000
ns3,45.0,182,1,0,1,1,136,106,1.000000
ns3,45.0,183,0,0,0,1,136,106,1.000000
ns3,45.0,184,1,0,1,1,137,107,1.000000
ns3,45.0,185,1,0,1,1,138,108,1.000000
ns3,45.0,186,0,1,0,1,138,108,1.000000
ns3,45.0,187,1,1,0,1,139,108,1.000000
ns3,45.0,188,0,0,0,1,139,108,1.000000
ns3,45.0,189,1,0,1,1,140,109,1.000000
ns3,45.0,190,1,0,1,1,141,110,1.000000
ns3,45.0,191,0,0,0,1,141,110,1.000000
ns3,45.0,192,1,0,1,1,142,111,1.000000
ns3,45.0,193,1,1,0,1,143,111,1.000000
ns3,45.0,194,0,0,0,1,143,111,1.000000
ns3,45.0,195,1,1,0,1,144,111,1.000000
ns3,45.0,196,1,0,1,1,145,112,1.000000
ns3,45.0,197,0,0,0,1,145,112,1.000000
ns3,45.0,198,1,0,1,1,146,113,1.000000
ns3,45.0,199,1,0,1,1,147,114,1.000000
ns3,45.0,200,1,0,1,1,148,115,1.000000
